Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
115,2008-03-24,30.446605682373047,31.28785156939384,29.78331590925123,31.28785156939384,11636914
116,2008-03-25,31.5952205657959,31.789352660405655,30.673085985079172,31.23930843429937,13232423
117,2008-03-26,31.401092529296875,32.16144941877613,31.061358553268846,31.38491430296166,11448313
118,2008-03-27,31.967323303222656,32.274703099794735,30.931945077081867,30.931945077081867,17425122
119,2008-03-28,32.03202819824219,32.27469722291554,31.190784502670205,32.112917141715634,11599511
120,2008-03-31,31.80554962158203,32.17764019540756,31.38492654407451,32.032038295854164,9914705
121,2008-04-01,31.870258331298828,32.32323784529213,31.465813512154945,32.03203625895638,6034588
122,2008-04-02,32.387939453125,33.32625248574799,32.03202723484508,32.03202723484508,6087024
123,2008-04-03,32.129093170166016,32.61442679778772,31.870248129917197,32.468827148351785,3883474
124,2008-04-04,31.967323303222656,32.33941382750602,31.352568098585337,32.33941382750602,5906537
125,2008-04-07,31.837890625,32.16144634375702,31.465800231877843,32.015846709166894,4088729
126,2008-04-08,31.029003143310547,31.854070713258093,30.802514565781536,31.78935781031885,5753811
127,2008-04-09,31.109899520874023,31.38492064715436,30.753987246566165,31.126077750479524,3776374
128,2008-04-10,31.724653244018555,31.951141865399283,30.948120200926567,31.06136341449033,7075297
129,2008-04-11,31.870258331298828,32.193814186613935,31.54670247598372,32.03203625895638,4012660
130,2008-04-15,32.3555908203125,32.51736873052899,31.126078263816463,31.676122719701883,6362785
131,2008-04-16,31.91878890991211,32.90563458021062,31.789365267924346,32.679145949548655,4725794
132,2008-04-17,33.148292541503906,33.90864718276446,32.04820175407509,32.40411393117761,14831167
133,2008-04-21,33.682159423828125,34.264560184811856,33.326249432409504,33.64980516692794,7639361
134,2008-04-22,34.232208251953125,34.620476940024865,33.3262538311272,33.64980960835161,8814769
135,2008-04-23,34.26457595825195,34.66902081258314,33.811598599102524,34.29693242429995,5265604
136,2008-04-24,33.05122375488281,34.68518053314249,32.76002449288717,34.62046982983819,8801780
137,2008-04-25,33.32625961303711,33.79541513255763,32.873280129781826,33.64981544639656,4095990
138,2008-04-28,33.4556770324707,34.10278862111982,33.326255592442145,33.358609855322705,4708244
139,2008-04-29,33.924827575683594,34.24838332308678,33.488028633241,33.649806506942596,6497143
140,2008-04-30,34.15131759643555,34.58811875150304,33.97336368328124,34.26456299049095,6331377
141,2008-05-02,34.45869064331055,35.42935773813591,34.39397774825351,34.66900096948837,5658418
142,2008-05-05,34.29692459106445,35.10581411498076,34.07043376896527,34.911679751539545,7642293
143,2008-05-06,34.00572204589844,34.685190103708365,33.81158988241931,34.02190027475166,5061166
144,2008-05-07,33.52037811279297,34.19984596317643,33.00269030730071,33.97335741113279,4303106
145,2008-05-08,33.115943908691406,33.45567794080675,32.921811743377795,33.26154358123992,3642073
146,2008-05-09,32.92180633544922,33.77922819514228,32.42029448416053,32.67913952297916,8621761
147,2008-05-12,32.92180633544922,33.16447314791928,32.19380370378619,32.92180633544922,4890395
148,2008-05-13,33.01887512207031,33.26154196259305,32.743854019363084,33.06740980672673,5056766
149,2008-05-14,33.067413330078125,33.24536947094008,32.355590960883646,32.355590960883646,2982486
150,2008-05-15,33.08359146118164,33.45567977748318,32.3555908642195,32.3555908642195,2646760
151,2008-05-16,33.34242630004883,33.43949346168961,32.93798162175626,33.32625026831938,4422288
152,2008-05-20,33.2777214050293,33.40714504124895,32.93798737705083,33.00270029228726,3464912
153,2008-05-21,33.488037109375,33.973370853322265,32.51736962148047,32.51736962148047,3419088
154,2008-05-22,33.035057067871094,33.196834979758506,32.6791469782708,32.6791469782708,3558000
155,2008-05-23,32.485008239746094,33.29389769045414,32.355586805334035,32.840920475758864,4417028
156,2008-05-26,32.24235153198242,32.43648593883196,30.73781536453292,30.73781536453292,2605807
157,2008-05-27,31.271671295166016,32.6467832396294,31.126071645779287,32.29087103512597,3316550
158,2008-05-28,32.42030334472656,32.6144355312078,30.834878420069092,31.384922906479453,4505700
159,2008-05-29,32.954158782958984,33.32624919151725,31.999669811879496,32.760026660202826,11026212
160,2008-05-30,31.902612686157227,33.16448175504409,31.773191230285796,33.03505810491924,4023430
161,2008-06-02,30.543668746948242,32.355581708831274,30.090689409351125,31.708468055942145,4431595
162,2008-06-03,29.411222457885742,30.41424386005349,29.136199221826168,30.09068814433758,6240766
163,2008-06-04,28.505266189575195,29.589176527308958,28.327310105991252,29.281799034347223,5762089
164,2008-06-05,28.456737518310547,28.667050095730644,27.502248388605334,28.472915746458725,9721099
165,2008-06-06,28.149356842041016,29.330336646482166,27.744912154407647,28.31113471709436,6317089
166,2008-06-09,27.76109504699707,28.440563114130907,26.531582551078014,27.825805769044763,6500809
167,2008-06-10,27.566965103149414,27.793455957982655,26.936031622158385,27.502254370734313,6717902
168,2008-06-11,27.696378707885742,28.14935586460515,27.502244386861545,27.825800125733345,2586175
169,2008-06-12,27.890518188476562,28.05229610056802,26.531584165759,27.340473726216285,3244212
170,2008-06-13,27.71255874633789,28.117003446382075,27.421357245754322,27.84198017265086,4248430
171,2008-06-16,28.683231353759766,29.12003039438209,27.858163573579805,27.955230758469213,4354615
172,2008-06-17,29.540653228759766,29.767141862691183,28.181719230917917,29.087675960896924,4736084
173,2008-06-18,29.508291244506836,30.155404954123753,29.443580531821016,29.443580531821016,5055019
174,2008-06-19,28.87735939025879,29.44358199432741,28.408203957166823,28.92589407287363,4221271
175,2008-06-20,28.21407699584961,29.233279266342244,27.841988636398174,29.120033838202975,3837789
176,2008-06-23,27.227231979370117,28.08465634555895,26.952210808303015,27.987589146371995,4516050
177,2008-06-24,26.385974884033203,27.631665231634123,26.1109516558348,27.227218404297176,5238203
178,2008-06-25,25.65797996520996,26.19184611596954,25.07557913167486,25.88446856873666,3933879
179,2008-06-26,27.113981246948242,28.278782926692646,25.803579905799054,25.803579905799054,18253250
180,2008-06-27,25.916818618774414,26.790420824263116,25.771218982610524,26.208020085354875,6821283
181,2008-06-30,25.399131774902344,26.143310404095967,24.671131371305854,25.90064360289714,4596315
182,2008-07-01,23.603403091430664,25.399138322039295,22.697446361242648,25.399138322039295,6202295
183,2008-07-02,24.63878059387207,24.897625680274277,22.859223641955136,23.61958067183913,5245963
184,2008-07-03,23.991670608520508,24.638782271459462,23.296026448562504,24.428471858705667,4726793
185,2008-07-04,24.315221786499023,24.78437721349127,23.45779987490123,23.619577759674623,4862814
186,2008-07-07,24.849092483520508,25.852116430676364,24.63878207246528,24.63878207246528,5528014
187,2008-07-08,25.577096939086914,26.20803040711891,22.972469716031014,22.972469716031014,8354280
188,2008-07-09,27.35664939880371,27.46989261012902,25.916824360390994,25.916824360390994,6860769
189,2008-07-10,28.553808212280273,28.89354226825272,26.596295027156547,27.356652095559,7216175
190,2008-07-11,27.19487190246582,29.18473918677837,26.984559316757974,28.828829124758705,6040791
191,2008-07-14,27.211042404174805,28.181711797166013,26.53157668160953,26.53157668160953,5942149
192,2008-07-15,26.078596115112305,26.822774704738066,25.884464001026874,26.531575436483596,3693378
193,2008-07-16,25.366779327392578,26.531581034690813,24.929978138592464,26.07860161774012,6973872
194,2008-07-17,26.660999298095703,26.85513362428984,25.884466381824854,25.884466381824854,5038238
195,2008-07-18,28.149356842041016,28.37584542826513,26.353621990098286,27.146333139009116,5983177
196,2008-07-21,29.734783172607422,29.912739285019644,28.165536809862818,28.634692237674678,8754188
197,2008-07-22,30.9481143951416,31.2231354572774,29.475935340963982,29.734780371520397,12631056
198,2008-07-23,33.13212585449219,33.77923753330429,31.74083530619547,32.32323625597706,12798869
199,2008-07-24,31.967323303222656,33.746880383676746,29.97745580914354,29.97745580914354,10764301
200,2008-07-25,32.03202819824219,33.06740843010467,30.818694046140557,31.62758348087498,10710381
201,2008-07-28,31.7731876373291,32.66296608002472,31.417275382549587,32.032030519801644,5533881
202,2008-07-29,30.495140075683594,31.546696403025805,30.252473230912315,31.06136271348325,5145929
203,2008-07-30,31.7731876373291,32.032030519801644,30.770163787861865,30.770163787861865,7354746
204,2008-07-31,30.656911849975586,32.32322516785882,30.252467189458205,32.32322516785882,6006517
205,2008-08-01,31.546695709228516,31.676119340145384,29.120027314884734,30.171583619100375,4699412
206,2008-08-04,31.7408390045166,32.32324002215733,30.915771079046717,30.915771079046717,4301346
207,2008-08-05,33.16447067260742,33.407137466965445,31.54668984930123,31.87024557511193,9161115
208,2008-08-06,32.32323455810547,34.34545844817012,32.0967459212689,34.34545844817012,8616591
209,2008-08-07,32.24235153198242,32.970352266287534,31.239327420349422,31.239327420349422,4809365
210,2008-08-08,31.69230079650879,32.48501211389037,31.579055382202853,31.870254741484796,4883824
211,2008-08-11,31.983489990234375,32.45264533963043,31.740823203210283,32.096735368546675,2714705
212,2008-08-12,31.433454513549805,32.355589440150524,31.190787658576273,32.19380934258159,5801276
213,2008-08-13,31.562883377075195,31.870261026770727,30.818704408059755,31.06137132006998,2754609
214,2008-08-14,30.80251693725586,31.708471317120992,30.737804029334395,31.38491555452546,2566362
215,2008-08-18,30.446605682373047,31.384916545835996,30.15540636454055,30.737805000205544,2963058
216,2008-08-19,29.880388259887695,30.576032414333238,29.265630868415144,30.398078463837912,2941144
217,2008-08-20,30.220123291015625,30.46279017049932,30.009810678911006,30.090699638738904,3319410
218,2008-08-21,29.89656639099121,30.39807836298153,29.540654102674633,30.090698571138393,4138486
219,2008-08-22,29.58917808532715,30.93193570102468,28.82882342525403,30.93193570102468,4139879
220,2008-08-25,29.912744522094727,30.31718930554432,29.70243191814891,30.31718930554432,2034227
221,2008-08-26,29.961275100708008,30.058342281373708,29.411230669273344,29.605362836351507,1489491
222,2008-08-27,29.362693786621094,30.333361132203308,29.200915895690727,30.123050751695057,4297168
223,2008-08-28,28.925891876220703,29.767135507543344,28.55380144810918,29.4435797583609,7382078
224,2008-08-29,30.12305450439453,30.23629991985502,29.314164948972053,29.443586400138308,2219080
225,2008-09-01,30.106754302978516,30.237156220083243,29.50364046189703,30.05785192590687,3417069
226,2008-09-02,31.68787956237793,31.818281440007233,30.05784282675675,30.31864879289117,5030404
227,2008-09-04,31.019575119018555,31.59008738943117,30.758769067511764,31.329281337924378,2813325
228,2008-09-05,30.334949493408203,30.677257184799224,29.99264180201718,30.64465561004739,3330688
229,2008-09-08,31.932397842407227,33.22012520311344,31.622689386936862,31.948696425641057,8377948
230,2008-09-09,32.04650115966797,32.30730725055025,31.312985272679775,31.93240001488482,3737279
231,2008-09-10,31.769390106201172,32.30730076431377,31.459681691839407,31.883491228076593,3847698
232,2008-09-11,30.921768188476562,31.62268227981104,30.677262964400413,31.62268227981104,2567354
233,2008-09-12,31.23146629333496,32.07908506879363,30.72615518530674,31.13366378680117,6093354
234,2008-09-15,29.259122848510742,30.563150312171313,28.378904752714966,30.090440798769468,6770268
235,2008-09-16,29.82964324951172,30.090449257736207,27.71059802536155,28.118106722313506,4654621
236,2008-09-17,29.06352424621582,30.25344859403349,28.68861496982914,30.25344859403349,4674190
237,2008-09-18,28.998319625854492,29.568831694566732,26.911876373200016,28.688613516442995,6603710
238,2008-09-19,30.758764266967773,30.921767747359873,29.340633103206052,29.682940854204695,9821730
239,2008-09-22,30.0904483795166,32.92671059622403,29.845943168481554,31.622680593161,4162514
240,2008-09-23,29.731836318969727,30.40015092521793,29.177625015328235,29.731836318969727,6569683
241,2008-09-24,30.41646385192871,30.74247089134053,29.438442733693236,29.829650738812077,5730103
242,2008-09-25,29.471038818359375,30.628364034319777,28.77012248799188,30.497959916381575,10926783
243,2008-09-26,28.998319625854492,29.634034842548743,28.493010705124256,29.634034842548743,4967945
244,2008-09-29,27.92249870300293,29.82963772500664,27.38458599612309,29.82963772500664,7859964
245,2008-09-30,27.971405029296875,29.014626888454693,26.406571135122025,26.406571135122025,6616439
246,2008-10-01,28.900527954101562,29.177632572253707,27.759501265139267,28.330015715058625,3743739
247,2008-10-03,29.308034896850586,29.66664124142009,28.52561683338966,29.04722887569694,4681406
248,2008-10-06,28.704919815063477,29.3406329429451,28.118106846681908,28.98202661456694,5560277
249,2008-10-07,29.650352478027344,30.28606810336201,28.688631957604265,28.688631957604265,9928258
250,2008-10-08,29.42213249206543,29.666637693113387,27.417188516946577,28.656017521974114,9985473
251,2008-10-10,29.24283218383789,29.91114693243944,27.074886659537306,29.308035348287852,9025179
252,2008-10-13,29.82964324951172,30.05784767762958,29.193930124441906,29.389535183329315,6805621
253,2008-10-14,29.112428665161133,30.93806852942204,28.884224234847572,29.992647016871278,5099383
254,2008-10-15,28.867923736572266,29.487336083812515,28.55821756295214,28.949425477571047,5495022
255,2008-10-16,27.759489059448242,28.460405114323716,27.22157864064594,28.460405114323716,6651066
256,2008-10-17,25.67305564880371,28.52561665060092,25.298146304898886,28.330013794146303,5586092
257,2008-10-20,25.96645736694336,26.993380508896397,25.15144005311204,25.77085453814942,7922965
258,2008-10-21,26.17836570739746,27.54759448386349,25.428549264537722,26.227265866569894,8047276
259,2008-10-22,24.743932723999023,26.113161442535652,24.49942751672905,25.917558603245322,5408099
260,2008-10-23,23.537717819213867,24.352735534891085,23.179109139965067,24.124531016676872,6641370
261,2008-10-24,20.489545822143555,23.1465020611935,20.21243898013767,22.820495052187297,9905588
262,2008-10-27,18.908409118652344,20.21243702878336,16.952367253455822,20.114634493348273,12878172
263,2008-10-29,21.402360916137695,22.755288804774633,19.560420416749796,21.516462016249573,13094201
264,2008-10-31,22.771591186523438,23.472507468566736,21.646867630309963,22.527085969482414,8097887
265,2008-11-03,23.472509384155273,24.0919217668589,22.65748971662871,24.05932018424235,4951148
266,2008-11-04,24.499425888061523,24.695030925224543,23.032394741966666,23.14649583791515,4515828
267,2008-11-05,23.6029109954834,25.68935698474554,23.14649989898403,25.68935698474554,6145587
268,2008-11-06,22.82048797607422,24.369022999564802,22.347778401766988,23.14649488399311,4896229
269,2008-11-07,24.59723472595215,25.33075048744811,22.494487774295855,22.657491276850514,8250147
270,2008-11-10,25.151445388793945,25.721957629505567,24.597233939992226,25.363349050993403,3775177
271,2008-11-11,24.858034133911133,25.90125582949473,24.2875220273243,25.265542781473158,8900004
272,2008-11-12,23.814817428588867,25.3959523435843,23.521411997974482,25.3959523435843,5705390
273,2008-11-14,23.73331069946289,24.77653470269281,23.439905330352044,23.602908804497204,4038880
274,2008-11-17,24.71133041381836,25.526349958134055,22.494482824687225,25.526349958134055,5361538
275,2008-11-18,23.374706268310547,24.64613258484765,22.91829517736358,24.64613258484765,6392448
276,2008-11-19,22.8041934967041,24.206023894803263,22.51078590033382,23.472508220191912,5606729
277,2008-11-20,22.5596923828125,22.98349974778265,21.597969887702863,22.820496234832085,5080395
278,2008-11-21,23.99411964416504,24.743936159404743,21.842472637107864,22.412984866613407,8350092
279,2008-11-24,24.59723472595215,24.98844268990803,23.37470845679221,24.71133585121451,5420119
280,2008-11-25,23.99411964416504,25.151444894765845,23.79851677771754,24.858039489656406,5453771
281,2008-11-26,24.532033920288086,24.906941094154188,23.55401289885319,24.25492707986426,5246053
282,2008-11-27,24.532033920288086,24.532033920288082,24.532033920288082,24.532033920288082,0
283,2008-11-28,24.140825271606445,24.613537230599906,23.179104981808116,23.7985196611307,8464961
284,2008-12-01,23.94521713256836,25.558951124204828,23.847414603495448,24.613531835211067,5733003
285,2008-12-02,23.73331069946289,23.994116700270368,22.983494276219925,23.765912278642368,5879324
286,2008-12-03,24.450529098510742,24.760235274236667,23.22800297521664,23.961518649193103,6430656
287,2008-12-04,25.6241512298584,25.754555334621998,21.679466303810187,21.679466303810187,4648185
288,2008-12-05,25.314443588256836,26.536969562499237,24.466824695098385,24.466824695098385,5338962
289,2008-12-08,25.379642486572266,26.210960524254162,24.287520697432026,25.999056923475308,11709287
290,2008-12-10,24.972135543823242,26.569570788949758,24.613529255969,26.569570788949758,11172070
291,2008-12-11,24.69503402709961,25.41224890199151,24.303823903634743,25.41224890199151,9867592
292,2008-12-12,23.928922653198242,24.206029523505087,23.40731050116539,24.091926174348917,9847702
293,2008-12-15,24.320125579833984,24.858038413754613,24.12452272185254,24.74393508844155,5741641
294,2008-12-16,25.24924087524414,25.5589469915009,23.146494578242553,24.450524403568558,9183505
295,2008-12-17,25.21664047241211,25.91755667427788,24.54832584677299,25.91755667427788,8720755
296,2008-12-18,25.96645736694336,26.24356413799639,24.646128876361427,24.646128876361427,12640018
297,2008-12-19,27.221593856811523,27.547600889436453,25.933866520118396,26.732583307874133,10050607
298,2008-12-22,27.237890243530273,27.46609468726893,26.292468675361086,26.292468675361086,6524631
299,2008-12-23,26.68368148803711,27.498699086752225,26.48807859087152,27.058590909972104,5151765
300,2008-12-24,26.227270126342773,27.042287650764415,22.005477581137434,22.005477581137434,13318746
301,2008-12-26,26.27615737915039,27.661686489702,25.591544321638395,27.661686489702,5480531
302,2008-12-29,26.83038330078125,27.04228696742561,25.754559753554645,26.569577257381393,3418418
303,2008-12-30,26.781478881835938,27.221589184692885,25.787157160812832,26.765178090827106,4868199
304,2008-12-31,27.107494354248047,27.515003202804387,26.50438258491086,27.515003202804387,4396180
305,2009-01-02,27.49869728088379,27.955108432717292,26.977087378486825,27.955108432717292,3976548
306,2009-01-05,26.87928581237793,27.955109453490156,26.536977988722676,27.955109453490156,4505326
307,2009-01-06,26.68368148803711,27.906210096986516,26.243573311256984,27.906210096986516,3969700
