Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2007-10-05,32.54542922973633,35.424697482052096,26.900123201294626,29.0514868911543,855215656
2007-10-08,30.879335403442383,33.64537299695017,30.68522665535057,33.64537299695017,126671715
2007-10-09,32.982173919677734,33.273334876563496,29.229420508905978,30.89551235079529,116725709
2007-10-10,33.28950119018555,33.96887948189164,32.99834031886197,33.839472943776364,67931378
2007-10-11,37.009910583496094,38.82158501909971,32.99834858261307,38.82158501909971,106320954
2007-10-12,36.767276763916016,38.142207627787506,35.909967808734656,36.23348095317501,99410791
2007-10-15,37.252540588378906,37.753988515704634,36.9290274951083,37.52752759524435,41814972
2007-10-16,41.0538215637207,41.70085217174976,37.04225987667578,37.301068609545496,138614496
2007-10-17,44.25659942626953,45.29183861848792,34.32474421878629,36.88049879057014,204876259
2007-10-18,42.7037353515625,48.349040354809915,40.87588732647553,44.96832691239553,146617799
2007-10-19,42.55815505981445,44.288950833134855,40.43914185377529,41.73319411226879,110266491
2007-10-22,41.992000579833984,43.30222652992909,40.60089198840136,41.70083974513797,72253405
2007-10-23,44.98450469970703,45.38889604536594,43.027247953961755,43.027247953961755,74594921
2007-10-24,44.28895568847656,46.42414302665404,43.78750775058117,45.93886898859224,63055170
2007-10-25,44.1919059753418,45.22714981126027,39.031869473945804,42.78462289424035,34522489
2007-10-26,45.518310546875,46.24621513135018,43.75516213153062,44.968336438989255,62370025
2007-10-29,46.4403190612793,47.556441063066124,46.03592766757791,46.262388603221666,43657697
2007-10-30,47.47555923461914,48.75343331041353,45.6800589480765,47.07116787115375,79921711
2007-10-31,48.46227264404297,49.52986848158515,47.556437740607606,47.71819428678729,44655368
2007-11-01,47.37851333618164,50.03132303264523,46.99030017265182,49.659283772122784,50632492
2007-11-02,48.235809326171875,48.526974605161705,45.29183945447605,45.663883002534845,32001693
2007-11-05,49.222530364990234,50.30630012567762,47.912299679528566,48.203464979360426,38833135
2007-11-06,49.86956024169922,53.023813193798766,49.190181805199956,50.07984289425368,81880281
2007-11-07,49.14164352416992,51.50328698320094,48.04170005541474,50.791560921265926,33593141
2007-11-08,48.30051803588867,49.61074874527248,47.23292654343725,47.87995275411746,27990521
2007-11-12,49.46516036987305,50.33864740840499,45.56682526878262,46.844703642204024,35153735
2007-11-13,50.645992279052734,51.66505776839079,48.70491348491256,50.30630524524928,43830531
2007-11-14,49.982784271240234,52.24737584245198,49.7239711732027,51.53564530775749,36738579
2007-11-15,50.82392501831055,51.71358609524621,49.86955956242675,50.920977198805254,29242252
2007-11-16,50.46805953979492,51.61652935279601,49.88573329500752,50.5974639093274,18895294
2007-11-19,52.29590606689453,54.18845862166579,51.22831456826835,51.616527664165446,40716718
2007-11-20,51.48712158203125,53.54143062190732,50.85626928883412,52.08562168800057,26342171
2007-11-21,47.47555923461914,52.10179467749246,46.32708512962114,51.794459874015025,26814499
2007-11-22,45.84181594848633,48.882842542272904,43.85221129807327,46.974111777428554,34096185
2007-11-23,48.88284683227539,49.17400776482764,46.13298090415782,48.85049464245235,27664090
2007-11-26,49.27104949951172,50.694506058564414,48.882836467730044,50.694506058564414,20159123
2007-11-27,48.05787658691406,50.112185400428274,47.55643309788164,50.112185400428274,20573198
2007-11-28,47.34615707397461,49.33576636932726,47.022643938200545,49.10930541911432,16435311
2007-11-29,46.06827926635742,48.78578851962412,45.469779133762835,48.52697978614249,25530967
2007-11-30,47.84760284423828,48.1387637753224,46.26238943017807,46.90941567166612,18437721
2007-12-03,48.52699279785156,49.12549309092408,48.05789690621749,48.42993620582629,16851227
2007-12-04,47.8961296081543,49.25488648955349,47.540264292747125,48.85049508293797,14008727
2007-12-05,49.80485534667969,49.98279019540638,47.87995491575877,47.977007096571505,27725290
2007-12-06,48.88284683227539,51.64888227341315,48.25199448847254,50.88862555824569,24104710
2007-12-07,48.67256164550781,49.88573590060455,47.799078814594786,49.190183538601296,11742386
2007-12-10,48.72108459472656,49.31958029104971,48.090232324422594,49.14164984964451,8330010
2007-12-11,48.49462890625,49.432816075349976,48.25199406658996,49.157829046149764,11685950
2007-12-12,48.46227264404297,48.89901619631353,47.556437740607606,47.87995083296697,16342131
2007-12-13,47.65348434448242,49.17399745605907,47.475553919648114,48.526971346950134,14620172
2007-12-14,47.18440628051758,47.92848921661546,46.94177139899337,47.491745552286226,10991851
2007-12-17,44.337467193603516,47.71817973281771,43.6742629237868,47.4593667051115,19355678
2007-12-18,44.14337158203125,45.615354383709644,42.76844095200724,43.83603239191387,21607783
2007-12-19,43.3345947265625,45.95505198327339,42.96255550093888,45.566834468231896,19526912
2007-12-20,42.89784240722656,44.25659904600142,42.70373368912633,43.90073379413879,17105204
2007-12-24,44.20806884765625,44.903621000492805,43.18899926948779,43.54486448821912,16711519
2007-12-26,45.550655364990234,46.10062938383899,44.45071171521992,44.45071171521992,20930094
2007-12-27,45.87416458129883,47.13586467249687,45.48594714342551,46.48883853465923,44565277
2007-12-28,46.23003005981445,46.424138779696335,45.29183864503983,45.77710825078111,18354518
2007-12-31,46.56972122192383,46.84470823418982,46.00357329758154,46.58589950966138,11982308
2008-01-01,47.427032470703125,47.863776054996016,46.37561484344457,46.812358427737465,16687746
2008-01-02,47.16822814941406,47.782902249932214,46.47267576230332,47.427036911339215,13437280
2008-01-03,49.10929870605469,49.30340743857072,46.31091134172383,46.87705925193811,31815218
2008-01-04,48.850486755371094,50.46805210608601,48.526973685228114,49.82102596580005,28011310
2008-01-07,48.44611358642578,49.56223146424037,47.928491602488,48.543165788695404,15858063
2008-01-08,46.79618453979492,49.17400682120997,46.230036586502166,48.494628399673175,13282666
2008-01-09,46.05210494995117,47.05499655756259,45.93887447381431,46.84471389498143,13113527
2008-01-10,44.9521598815918,47.55644320720231,44.644820653351026,46.26239068901402,18023003
2008-01-11,45.63153076171875,46.06827429174438,43.83603055781936,45.56682639137165,11629440
2008-01-14,46.32707977294922,46.81234935299732,44.98450147906813,45.71240584914028,10264240
2008-01-15,44.9198112487793,47.26528162376092,44.54777199791953,47.07117724100139,11558334
2008-01-16,43.99778747558594,44.968326711609436,42.881669986915085,44.596287548719154,14834065
2008-01-17,45.17862319946289,46.181514831299246,43.22136603018449,44.15955327754319,16169395
2008-01-18,43.075782775878906,44.85510487646661,42.703739189959585,44.806574399745045,13254156
2008-01-21,35.74820327758789,42.70373433448639,31.138139801726613,42.70373433448639,33202389
2008-01-22,32.15721893310547,33.96889367180858,25.54137245296064,32.22192113220967,58755707
2008-01-23,35.74820327758789,37.1231338353469,32.674829089656,32.674829089656,28425991
2008-01-24,35.82909393310547,38.36867330716431,34.13064971571896,37.67312083858218,29911930
2008-01-25,37.67311477661133,37.85104524415448,36.152601300064134,37.5275321119468,12550722
2008-01-28,38.07749938964844,38.36866027903639,34.130638126616915,37.15548624998083,13601109
2008-01-29,37.4466552734375,38.72453395012439,36.88050727023432,38.174559848984444,7679877
2008-01-30,35.37616729736328,37.68928509516925,34.907071545085024,37.527528544442575,9016102
2008-01-31,33.06304931640625,35.8452630356978,32.67483400984467,35.74820866056646,41538563
2008-02-01,34.211517333984375,34.45415214645339,33.32185635493134,33.62919334526605,9089201
2008-02-04,35.974666595458984,36.395234082236584,34.858546791522684,34.858546791522684,12009385
2008-02-05,37.09078598022461,37.57605564549223,35.262937785302036,36.03936837214476,14593303
2008-02-06,36.767276763916016,37.20402038649606,34.712969613098146,36.071724380954834,12429218
2008-02-07,35.03647994995117,37.511356622978276,34.81002120578259,36.26583023910545,11300078
2008-02-08,34.13064193725586,35.55409874602265,33.499789616542415,35.262937824126986,13514197
