Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2000-06-12,18.35165023803711,18.69229615748599,18.305689650181428,18.513862718184416,57726882
2000-06-13,18.30298614501953,18.73284951164271,18.224583637875448,18.330020595847085,95747252
2000-06-14,18.24080467224121,18.735553322629173,18.17321565628975,18.735553322629173,62793550
2000-06-15,17.921781539916992,18.438158496904514,17.708202494786292,18.438158496904514,85105386
2000-06-16,17.96504020690918,18.159696027135183,17.789310521858408,17.819050147117345,63843153
2000-06-19,17.916379928588867,18.167809857830232,17.854198379775486,18.04614904988897,43452959
2000-06-20,17.859603881835938,18.05966719237219,17.76498041653672,18.032631297585713,58093559
2000-06-21,17.797422409057617,18.05966726768477,17.748759531401785,18.05966726768477,29007035
2000-06-22,18.65444564819336,18.913985311941968,17.478403793631376,17.862307988214333,268082760
2000-06-23,18.262434005737305,19.176231134040453,18.113738740986907,18.71392582386309,224036672
2000-06-26,17.905567169189453,18.14618217231941,17.748760701598297,18.113738807440853,48525944
2000-06-27,18.086702346801758,18.378683932474143,17.84878965988448,17.916378671932854,106940541
2000-06-28,18.0461483001709,18.219175713785827,17.978560730492067,18.113737314152015,24433854
2000-06-29,18.505748748779297,18.692293361909982,18.108327365274437,18.132659522517933,106685828
2000-06-30,18.427343368530273,18.63822010588014,18.167803768616338,18.600370731340803,88865990
2000-07-03,18.82476806640625,19.030237390212296,18.275949106432854,18.275949106432854,137988774
2000-07-04,18.676076889038086,18.903174670663464,18.603080399782197,18.849102876184485,75354482
2000-07-05,19.149194717407227,19.484433156850486,18.740959797969904,18.87072891078893,189904178
2000-07-06,19.59257698059082,19.730457306756183,18.924800889214836,18.978872681504985,200669996
2000-07-07,19.530397415161133,19.784529665261367,19.465512124400693,19.703423412886448,111604092
2000-07-10,19.925111770629883,20.06028835332974,19.392513752794866,19.627721266667024,131908677
2000-07-11,20.32793617248535,20.422559621716594,19.819670391482283,20.00080753389755,170025705
2000-07-12,20.008920669555664,20.317124670354477,19.89807624520573,20.227908672953703,70757129
2000-07-13,19.776416778564453,20.211686160501838,19.62772152462876,20.04947512571148,83264045
2000-07-14,19.530397415161133,20.030553601008144,19.443883694147214,19.803454361195346,89678274
2000-07-17,19.643945693969727,19.73045941543817,19.330335620100417,19.622318707905144,86145914
2000-07-18,19.365478515625,19.62772193265623,19.26544758105854,19.546615691423842,52104364
2000-07-19,19.146495819091797,19.600689995119655,19.05998209249502,19.384407122930323,58511199
2000-07-20,19.335735321044922,19.50876125016977,18.76258286871964,19.081601727399804,124658147
2000-07-21,18.594966888427734,19.303294543272596,18.505749456556707,19.303294543272596,143754403
2000-07-24,17.65413475036621,18.44086493472451,17.527067931400122,18.44086493472451,84256775
2000-07-25,18.05426025390625,18.192140577185572,17.313489136037113,17.44055596766617,92498453
2000-07-26,17.60546875,18.330017322510933,17.51895505647569,18.330017322510933,54349425
2000-07-27,18.60307502746582,18.968053035437258,17.416219846064298,17.6270966061686,120640983
2000-07-28,18.408422470092773,18.924798043119715,18.340833462045968,18.816657363407415,83819180
2000-07-31,18.2110652923584,18.432757036625823,18.140773985792624,18.275950575243815,28100305
2000-08-01,18.30298614501953,18.486827054437576,18.14618113073136,18.167809557974795,52276716
2000-08-02,18.33002281188965,18.367873647368448,18.16781175440655,18.24351053675916,20395290
2000-08-03,18.257022857666016,18.586855241142775,18.184027829199177,18.3732747342251,46686143
2000-08-04,17.848793029785156,18.316505846228306,17.797424966525337,18.30298861898744,45818822
2000-08-07,17.85689926147461,17.951522714423195,17.527066876479388,17.789310255481556,34608868
2000-08-08,17.889345169067383,18.02452321122994,17.81634867966702,17.932602027015207,31546244
2000-08-09,18.04344367980957,18.275947431442766,17.905563380084992,18.005594299046123,33540780
2000-08-10,17.819055557250977,18.154294071859354,17.74335532647273,17.9515284335834,23807997
2000-08-11,17.802827835083008,17.951523073521344,17.719017870379698,17.816345058831168,27325498
2000-08-14,17.80823516845703,17.943413182131213,17.42703617404427,17.789310477630988,37143638
2000-08-15,17.80823516845703,17.80823516845703,17.80823516845703,17.80823516845703,0
2000-08-16,18.243507385253906,18.427348285139843,17.856900893163058,17.946116887151874,67496889
2000-08-17,18.262434005737305,18.676076435228964,18.14077463756945,18.33002158074007,86149527
2000-08-18,18.219175338745117,18.37598034587911,18.14888403663771,18.224582806384845,25684195
2000-08-21,18.194841384887695,18.32461192963384,18.1191426226035,18.178620427869955,20282583
2000-08-22,18.29216957092285,18.50575009028482,18.205657313999833,18.3029845057271,39891989
2000-08-23,18.359760284423828,18.708517411090018,18.30568993829116,18.476013622847443,75956629
2000-08-24,18.146183013916016,18.424647418733777,18.059669295964003,18.33002249811034,46216771
2000-08-25,18.038036346435547,18.297575990952673,17.910969535572228,18.19484133770392,23180851
2000-08-28,17.962339401245117,18.113736940734814,17.92989603971,18.032630703350403,16676686
2000-08-29,17.865007400512695,18.086699089011713,17.80552960057212,17.91367171151043,30320186
2000-08-30,18.21647071838379,18.319205377027505,17.9298951676567,18.10021883560086,42939124
2000-08-31,18.19754409790039,18.427345549720847,18.116437873058114,18.302982479055753,38384652
2000-09-01,18.19754409790039,18.19754409790039,18.19754409790039,18.19754409790039,0
2000-09-04,19.13567543029785,19.289776698137658,18.2894674354364,18.324613085241584,110294526
2000-09-05,19.23570442199707,19.443877454772412,19.04645752338499,19.303293425388272,50895798
2000-09-06,19.6601619720459,19.78452360251603,19.03293913120291,19.24922336745983,136969141
2000-09-07,19.565542221069336,20.05488344833852,19.470918745518166,19.527692830848867,105721037
2000-09-08,20.054880142211914,20.27657186718925,19.52228358842175,19.573650196880834,83416875
2000-09-11,20.717248916625977,20.925421975051993,20.227907764786703,20.265757149172845,98805506
2000-09-12,20.73347282409668,21.076822510496193,20.611813452278682,20.817282806144956,60658354
2000-09-13,20.303607940673828,20.86864790044474,20.114359561325273,20.86864790044474,82885772
2000-09-14,20.314422607421875,20.58207349121529,20.15221012564433,20.33334730067577,58814450
2000-09-15,19.7872314453125,20.392825988296405,19.635833892793308,20.33064443799677,53200335
2000-09-18,18.719329833984375,19.627720840691733,18.5544150710487,19.627720840691733,73399060
2000-09-19,18.254323959350586,19.030240808389003,18.0596695356773,18.611192328488258,68148598
2000-09-20,18.789621353149414,18.9653524841054,18.254319648022378,18.45167920364522,53619277
2000-09-21,18.81125259399414,18.924800757267498,18.51115978165539,18.81125259399414,48372162
2000-09-22,18.294876098632812,18.76258888139559,18.165106971278735,18.76258888139559,58990275
2000-09-25,18.489532470703125,18.708519052703497,18.275951912778755,18.49493993908158,48547973
2000-09-26,18.45438575744629,18.600378740910582,18.278656030184422,18.600378740910582,40011530
2000-09-27,19.02753448486328,19.178932016892254,18.081294132473456,18.440864715344453,92628316
2000-09-28,18.6868896484375,19.195155541930202,18.573341484229477,19.195155541930202,68963290
2000-09-29,18.519269943237305,18.919393670541556,18.44086599379856,18.805844069345564,37998621
2000-10-02,18.519269943237305,18.519269943237305,18.519269943237305,18.519269943237305,0
2000-10-03,18.554418563842773,18.681483966135563,18.28947137772827,18.38679859125344,41961280
2000-10-04,18.743661880493164,18.8436928088895,18.594968076940418,18.70851622994094,25417691
2000-10-05,18.39219856262207,18.77880644378707,18.31379607074317,18.662553128375077,24047388
2000-10-06,18.405717849731445,18.481416610743583,18.197544812645976,18.278651040673864,29197467
2000-10-09,18.408422470092773,18.735551131472114,18.332723705433732,18.4381606515079,34534659
2000-10-10,18.12455177307129,18.465197679290583,18.027223133320994,18.440865519353007,30007286
2000-10-11,17.859603881835938,18.08129561934091,17.713613805174944,18.005596847101536,27186770
2000-10-12,17.700092315673828,18.086700205608054,17.440552677701003,17.708203516108195,69082160
2000-10-13,17.210752487182617,17.58654547088647,16.49701734695477,17.58654547088647,53499189
2000-10-16,16.77819061279297,18.08129810032796,16.50513222645909,17.356747863911604,68052387
2000-10-17,16.32669448852539,16.853884983220254,16.07256086437802,16.499720438417587,82261245
2000-10-18,16.13204002380371,16.356434041791037,15.910349739615324,16.194221568272596,37969127
2000-10-19,16.39158058166504,16.675453870022064,15.51833662223851,16.048230923714264,70267297
2000-10-20,16.11852264404297,16.95121342971354,16.013084248409903,16.721411946339142,88156261
2000-10-23,15.456158638000488,16.1131199205755,15.320982019670518,16.1131199205755,49541306
2000-10-24,15.826541900634766,15.934682601343688,15.383159828239402,15.464266075922312,69908756
2000-10-25,16.494314193725586,16.713300722793026,15.858980141902455,15.896829522797853,76804722
2000-10-26,16.521350860595703,16.761965845980054,16.440244620834584,16.651121421934413,18928903
2000-10-27,16.38076400756836,16.680856754521297,16.22666131178568,16.59704679518901,48728952
2000-10-30,16.275327682495117,16.729523182648016,16.22666336308508,16.464576048275866,40934463
2000-10-31,16.337505340576172,16.4240190237044,15.913049568643407,16.223957214696792,42509931
2000-11-01,16.683561325073242,16.913362791408368,16.467277082298256,16.78629597931583,72480301
2000-11-02,17.070165634155273,17.19452869701146,16.702483912050532,16.702483912050532,74858151
2000-11-03,17.067466735839844,17.343228827687977,17.02150759078378,17.216161995604054,58610896
2000-11-06,16.907957077026367,17.297267310077054,16.87010769169262,17.13775856718386,55849367
2000-11-07,16.93499755859375,17.0458434550704,16.770081303322666,16.770081303322666,36376364
2000-11-08,17.2188663482666,17.432445454443123,17.032321694435016,17.12424143215212,78714125
2000-11-09,17.256711959838867,17.44866403984589,17.0863883035552,17.167494531442266,53307147
2000-11-10,16.824146270751953,17.289155251417544,16.775483396721974,17.218863951940175,49235533
2000-11-13,16.35102653503418,16.76466891923647,16.283438967431522,16.76466891923647,32680643
2000-11-14,16.818742752075195,16.864703347479455,16.33210523170783,16.33210523170783,51493926
2000-11-15,16.92958641052246,17.1620916469888,16.767373925086247,17.083689138268273,42863682
2000-11-16,16.851181030273438,17.0539466025164,16.726817953390807,17.032318178523678,45646036
2000-11-17,16.80792808532715,16.840371451001094,16.626790895014285,16.816039287821244,47502852
2000-11-20,16.77277946472168,16.90255001587192,16.710597922833294,16.79170415622665,23524883
2000-11-21,16.713306427001953,16.910664599443848,16.632200170458425,16.910664599443848,52537002
2000-11-22,16.66193389892578,16.843071060411994,16.632195716451587,16.76196482558825,16058756
2000-11-23,16.824146270751953,16.897142748250218,16.505128800780696,16.599752259424154,35718227
2000-11-24,16.94310188293457,17.135053978178636,16.870106849762745,16.897142742638554,47203872
2000-11-27,17.23238182067871,17.297267099447424,16.951213723649865,16.978249617545725,43128757
2000-11-28,17.81634521484375,17.85689977504764,17.153978136549448,17.299969642656126,94755530
2000-11-29,17.691984176635742,17.973152263830983,17.518956772637313,17.73524102763535,72628314
2000-11-30,17.743349075317383,17.856898659328834,17.600061311797216,17.68116753853308,43866453
2000-12-01,17.740646362304688,17.8568996864679,17.545991984662805,17.681168555563993,50742057
2000-12-04,17.983972549438477,18.135371585141247,17.783910621201166,17.783910621201166,68788347
2000-12-05,18.313796997070312,18.373274802342124,18.07588577598306,18.08670071019727,52905486
2000-12-06,18.23539161682129,18.638220410842525,18.200245974788537,18.638220410842525,43719127
2000-12-07,18.251615524291992,18.403014493723997,18.154288337522473,18.18943398524161,30523740
2000-12-08,18.35165023803711,18.48682682339243,18.22998943362433,18.275950021480014,59695425
2000-12-11,18.705812454223633,18.759884241123622,18.38409124380784,18.432755563157386,84918820
2000-12-12,18.616596221923828,18.7734012244539,18.573339370680593,18.762586289491985,33331820
2000-12-13,18.784215927124023,18.90046926395454,18.622003446646588,18.708517154715167,57066266
2000-12-14,18.724740982055664,19.0762018916924,18.654449666709834,18.811254703375944,88461585
2000-12-15,18.27324867248535,18.65444920602537,18.184032663341778,18.65444920602537,56209434
2000-12-18,18.45438575744629,18.54089947610551,17.846088881190806,18.113739795603713,53342732
2000-12-19,18.35165023803711,18.632818344385466,18.28135748929887,18.5598218617378,49308314
2000-12-20,18.48412322998047,18.654446913150686,18.24350824184003,18.654446913150686,29325971
2000-12-21,18.508455276489258,18.651743063775108,18.197547541000656,18.389499650120307,59473245
2000-12-22,18.28676414489746,18.762586628567654,18.23539609150447,18.6274100492163,49839151
2000-12-25,18.28676414489746,18.28676414489746,18.28676414489746,18.28676414489746,0
2000-12-26,17.735240936279297,18.48682546884602,17.656836991557498,18.224582074776176,53423649
2000-12-27,18.008298873901367,18.113737273297367,17.518957706790975,17.627099840056395,56125604
2000-12-28,18.31920623779297,18.394906451715183,17.994781288790556,18.156993763291762,56613447
2000-12-29,18.327316284179688,18.421939740241097,18.224581627183515,18.300280392032644,37622350
2001-01-01,18.478710174560547,18.58144625562537,18.33001496349005,18.38408673713489,42128577
2001-01-02,19.157302856445312,19.411436481600568,18.39760715886445,18.403014626029996,92764775
2001-01-03,19.46821403503418,19.55743148201015,19.087014973441406,19.1951556702762,123856212
2001-01-04,19.34654998779297,19.838594805559822,19.260036295811535,19.41684272360339,83784183
2001-01-05,19.698015213012695,19.833191803940544,19.276261591801465,19.276261591801465,104474953
2001-01-08,19.476320266723633,19.868335637908935,19.316811540114497,19.600683345439734,95828393
2001-01-09,19.354658126831055,19.562829679320956,19.308697554697442,19.433060606175562,63211442
2001-01-10,19.016721725463867,19.543912302789092,18.87884140179312,19.387107285449908,66251757
2001-01-11,19.238407135009766,19.31951335705637,18.97886751332103,19.059973735367635,57008778
2001-01-12,19.170825958251953,19.378997604948808,19.14108632626528,19.300595090123668,33646611
2001-01-15,19.224895477294922,19.276262092117925,19.03294335555103,19.143789231772622,27697623
2001-01-16,19.919700622558594,20.027842735319535,19.224890256135826,19.224890256135826,145605043
2001-01-17,19.576353073120117,20.084618889445967,19.533096223521895,20.065694198284515,58317336
2001-01-18,19.72234344482422,19.816968346419472,19.538502553296123,19.627719987531147,38235547
2001-01-19,19.957551956176758,20.211684140684607,19.741267709465664,19.741267709465664,91923124
2001-01-22,20.249536514282227,20.325235284263915,19.903483137405892,19.952146013407436,106260122
2001-01-23,20.636144638061523,20.776728698105543,20.26305533777025,20.26305533777025,115872538
2001-01-24,20.56584930419922,20.790243314153006,20.465818378730877,20.78483729105091,76479540
2001-01-25,20.638845443725586,20.73617263390011,20.365787120203162,20.62803050909388,62876484
2001-01-26,20.638845443725586,20.638845443725586,20.638845443725586,20.638845443725586,0
2001-01-29,20.419858932495117,20.546924304475105,19.519577728175808,20.546924304475105,71061907
2001-01-30,21.068710327148438,21.141705364116067,20.468523295350167,20.468523295350167,147232440
2001-01-31,20.7956485748291,21.898693815935676,20.60099421195243,21.898693815935676,82628245
2001-02-01,20.87946128845215,21.011934133163734,20.152208898668853,20.73617350865263,178438559
2001-02-02,21.330951690673828,21.406650454243287,20.760504341699395,20.790242522686484,141852072
2001-02-05,21.582380294799805,21.65537532041053,21.101148961829587,21.255251657666307,149430501
2001-02-06,21.512088775634766,21.76351866794753,21.42557507793978,21.628340654223575,84708376
2001-02-07,21.274181365966797,21.51750010113704,21.195777410683203,21.393136999476376,50935108
2001-02-08,21.40935516357422,21.490461398038526,21.114668408059398,21.152517791569114,66988585
2001-02-09,21.56886863708496,21.736488610281633,21.31744012159247,21.466135398876858,97611280
2001-02-12,21.6580810546875,21.974396231594255,21.371505504041252,21.425575844885046,92278010
2001-02-13,22.171751022338867,22.271781932262982,21.49316163052211,21.736480294278387,119497901
2001-02-14,22.469148635864258,22.56917958415076,22.144723626437216,22.43129924400477,125432815
2001-02-15,22.855754852294922,23.001746393165647,22.331267954313336,22.439410103903224,205960791
2001-02-16,22.84222984313965,23.215319048890933,22.7097570187886,22.920632333268106,177636541
2001-02-19,22.999034881591797,23.090956038734998,22.62865085256175,22.871969523632092,89147661
2001-02-20,22.86115837097168,23.063923963730463,22.763831175307914,22.92604364951494,100213930
2001-02-21,22.3907470703125,22.97200953313078,22.282606358771606,22.87468087072036,110495812
2001-02-22,22.420486450195312,22.655694011643657,22.093357696248148,22.331268992099698,109056397
2001-02-23,22.239343643188477,22.742202007982183,22.147422473838912,22.44210922933934,108219311
2001-02-26,21.96628189086914,22.325852422475844,21.804069447220765,22.17986093433191,87129836
2001-02-27,21.741891860961914,22.1284983514572,21.482350748568983,22.033874890252843,78573731
2001-02-28,22.3907470703125,22.70976606897511,21.663494502483754,21.736489554988985,154742009
2001-03-01,23.693851470947266,24.11560363030568,22.493477385161547,22.493477385161547,223194307
2001-03-02,22.661094665527344,24.38595537463749,22.44751415493009,23.79117442527331,187886955
2001-03-05,22.09605598449707,22.980113367134127,21.763519843705765,22.736794662448457,132200024
2001-03-06,22.09605598449707,22.09605598449707,22.09605598449707,22.09605598449707,0
2001-03-07,22.277193069458008,22.963892329966782,21.55264298106651,22.277193069458008,105663297
2001-03-08,22.352893829345703,22.71787191765509,22.117684861409366,22.35559756331423,62047073
2001-03-09,22.142017364501953,22.228531075620552,21.555348969045866,22.228531075620552,54988278
2001-03-12,22.0609073638916,22.2771916048496,21.73648244675671,22.120385169079523,51412616
2001-03-13,20.984901428222656,22.628656154032043,20.298200655036826,21.68511798278732,73733177
2001-03-14,21.59589385986328,21.893284267415005,20.825383399789672,21.033557840517325,47229178
2001-03-15,21.479646682739258,21.706744415151253,20.984898102995345,21.249845216758985,34790561
2001-03-16,20.76321029663086,21.587791417881228,20.498264577362995,21.303919560077553,44860430
2001-03-19,20.682098388671875,20.979488835431134,20.309010630007673,20.600993610094438,31633267
2001-03-20,20.18735694885254,20.803764993072793,20.033254215646277,20.76321042597439,25515540
2001-03-21,21.698633193969727,21.80407158152245,19.749378501782488,20.357676669309416,46522683
2001-03-22,21.271474838256836,22.10416560776697,21.141704285488167,21.91762097977533,40167819
2001-03-23,20.522594451904297,21.663490748680076,20.23872260576864,21.303918684419866,49623609
2001-03-26,20.77402114868164,20.903791693028015,20.336046644739213,20.54692341822654,24811230
2001-03-27,21.125486373901367,21.32554825504332,20.63884889729584,20.709140206955354,41114839
